MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
12.8676,28.2,116.5614,32.2795,24629.9,856.6875,33.6941,-115.4692,2.4867
9.1161,11.1,49.056,11.5044,1216.4,768.8757,33.1083,-118.6878,4.7385
11.7071,44.4,91.4696,3.364,4200.5,767.081,38.3006,-121.9095,3.7244
3.9155,49.7,63.2084,13.474,20143.1,541.2986,33.8847,-120.1581,0.3043
5.2295,43.2,17.1534,1.2896,339.8,88.2314,33.5961,-120.6202,4.3295
6.8366,29.2,19.5655,29.1775,22208.6,1051.1199,38.4242,-123.2965,1.0573
13.6964,31.0,67.5546,27.1831,1442.1,1134.546,39.1185,-117.857,3.5018
3.0068,2.3,84.2316,4.9798,27497.4,83.4815,36.0405,-119.3754,2.6608
9.3348,10.3,120.2979,7.4902,3895.0,297.2869,33.3902,-121.814,0.2893
10.6676,43.1,26.449,9.1972,2375.5,390.1698,37.4774,-122.8158,4.8631
2.8265,33.1,88.5338,17.5889,30157.5,1234.0945,37.9999,-121.3124,0.3998
13.7441,31.0,118.3909,14.4039,22005.1,234.1742,41.816,-114.3334,0.8648
14.7911,28.1,67.0007,22.4141,22412.0,83.0747,38.0914,-122.2326,4.5344
14.6407,30.7,26.3783,16.6433,5770.2,895.4514,33.2139,-120.3606,2.2015
10.2613,3.0,127.6094,2.3792,14462.4,220.3839,32.7487,-118.5331,2.7163
7.4331,11.2,66.8882,20.3115,17474.2,433.4723,34.8969,-118.187,2.6651
3.9108,14.9,121.4508,0.8808,29658.8,629.6868,37.3942,-115.9089,2.3052
10.0924,4.4,6.9533,14.9205,19469.1,378.3901,35.2172,-122.25,2.4295
1.6498,21.3,21.8264,31.8294,13368.8,750.8557,32.9528,-118.6527,1.7956
11.2075,25.0,71.5985,18.5035,16856.2,833.8895,38.4607,-115.75,4.3772
13.4224,37.4,102.0758,24.5054,28951.0,162.5686,33.8397,-121.8432,0.6632
13.8472,34.7,44.9556,24.0679,17981.3,819.7378,32.6871,-120.1369,0.3893
5.8159,9.7,59.5255,15.9691,19893.3,427.0838,41.6305,-118.2591,2.7213
8.7308,6.6,26.3839,24.4581,21780.9,209.5385,37.6594,-114.5494,3.8607
10.1602,6.8,23.6866,3.355,19912.7,1174.1939,35.5382,-117.3534,4.0846
2.4502,18.7,8.7666,1.6706,16494.3,1151.3444,34.9213,-123.572,3.1553
5.978,5.2,48.0554,13.129,32441.6,398.674,32.699,-116.6781,1.3999
11.7472,20.9,80.3034,13.4566,13878.6,1230.8078,39.4058,-116.3603,0.8395
12.9607,44.0,6.6113,31.0803,1876.4,1078.5432,34.6746,-115.7084,0.9426
13.6183,5.5,120.2674,8.1117,25289.1,309.5238,35.464,-119.4117,3.7602
12.7213,34.6,135.125,32.2684,12433.3,911.5769,34.5175,-114.5621,2.58
13.3544,13.0,134.4854,14.8588,33940.0,46.5072,35.2065,-118.2287,4.1363
2.3549,47.4,127.0098,12.8845,26242.4,286.9122,33.7718,-118.2859,2.2783
7.0081,45.8,65.2139,23.7628,29299.7,799.7321,40.5906,-116.5865,4.7746
1.1924,40.1,111.9756,33.1433,2797.5,522.8317,36.5018,-118.2132,1.9815
1.836,33.7,56.453,0.7452,24206.9,926.1902,39.5942,-122.7721,3.814
9.7723,41.9,118.6822,14.9927,32571.9,347.6869,39.3092,-123.2117,4.9986
2.7704,35.1,69.8083,7.6591,18618.7,1060.8603,37.0798,-121.3497,4.5132
13.7259,49.4,14.8411,0.6565,1160.1,423.1376,36.7824,-114.6194,3.313
2.0169,34.2,7.4923,5.2561,4082.0,472.3533,35.0558,-122.1443,1.7996
14.2403,30.0,111.0514,30.581,6206.7,502.4347,38.7673,-124.2994,2.1694
9.9051,39.6,3.7418,21.3809,12610.7,161.466,37.1659,-114.4847,4.2499
7.214,2.2,89.8376,29.0251,25481.9,129.0645,37.1319,-117.0556,4.0935
13.9692,25.1,123.8072,4.918,15347.3,971.2926,39.3976,-114.9485,3.3189
13.9904,21.3,138.2447,19.5208,16221.6,667.2128,33.3376,-114.5038,4.995
8.7625,15.0,136.2651,8.2839,26669.8,791.2779,36.7522,-114.7677,4.9666
9.0321,51.8,119.4099,21.1099,23873.0,91.0882,41.5599,-118.4451,3.1353
1.3013,35.7,64.3509,11.5199,11572.9,447.4073,35.5564,-116.2606,3.0859
4.7958,17.5,124.5009,2.8266,15091.0,287.9703,38.0328,-117.8678,3.2039
7.6537,22.6,108.148,10.0485,30081.0,17.0413,40.798,-122.7275,3.6548
13.3869,17.1,40.5124,7.4071,19500.9,28.683,36.9489,-120.9059,0.2039
13.6743,5.8,77.7912,27.1694,32614.7,743.1747,40.7313,-116.5861,2.5185
5.3194,3.5,75.1297,33.165,13294.6,31.3209,36.0056,-114.991,2.8348
13.4212,16.6,87.6865,21.727,1837.3,1036.8601,41.4738,-120.814,4.0542
11.9959,47.0,66.6105,33.694,5656.7,1094.1372,41.3789,-118.7946,1.0804
13.7166,51.7,121.1061,1.7658,28537.4,645.8495,34.673,-117.2637,3.0813
7.4716,34.6,18.4728,23.6918,20600.3,737.2156,38.2838,-115.9314,2.1382
6.289,19.9,5.6939,23.9062,28461.0,715.1411,39.666,-121.6992,3.542
3.9567,29.0,103.3932,0.593,33994.6,45.362,39.3058,-115.9008,4.587
6.5139,5.6,137.7825,31.0583,28487.1,280.3011,36.8741,-120.8733,0.9517
13.7632,8.4,67.4553,10.6798,21036.1,88.2712,35.189,-119.4363,3.7132
1.7038,1.6,42.2892,1.3694,9108.5,342.17,36.41,-122.2644,0.4106
12.2856,37.3,54.9079,20.6188,33529.2,372.4955,32.9156,-118.8849,4.4899
0.9067,8.0,114.6173,20.2327,32863.5,278.8791,40.2438,-117.8911,1.7789
4.9243,22.9,74.969,10.801,14691.3,1045.2115,40.915,-121.1509,1.7696
12.9221,26.7,140.8622,24.9428,35025.2,609.1921,32.6783,-122.6224,1.8301
6.3272,3.1,111.7296,10.546,34145.5,418.6381,37.7411,-117.0828,4.8326
5.9907,5.9,64.712,29.544,4859.4,86.7753,37.7035,-117.0706,3.2246
3.2407,35.1,68.5965,7.2691,24046.1,145.9725,41.9006,-121.5319,2.8952
0.6471,42.6,107.7023,27.3258,34912.2,986.0027,33.1373,-114.4638,2.4108
6.7715,46.8,23.1486,14.3566,31833.7,262.432,38.4411,-122.1843,2.7023
3.2604,29.8,57.6331,5.0131,30264.6,656.5861,36.7751,-122.3993,4.0898
12.5057,25.3,28.5391,2.8548,35308.4,1079.592,41.7152,-114.75,3.3088
12.9457,19.8,10.9956,27.9479,20166.2,155.6186,34.1215,-114.5446,2.3723
1.7909,51.6,28.3454,30.3779,18548.5,654.9219,40.0824,-123.368,2.8687
11.4185,15.0,118.351,15.7505,10790.7,475.1718,38.1983,-119.1339,1.0253
7.7785,48.0,2.2911,6.806,13416.3,25.7648,36.3266,-124.3338,2.4256
8.2922,34.6,56.506,5.3079,8944.4,864.9055,38.3844,-124.2481,0.7493
5.3418,42.9,52.0138,31.6188,5614.2,949.0465,32.7649,-115.2761,4.9687
11.4974,34.9,116.4418,30.9552,14055.0,169.9014,37.7447,-119.3575,2.7962
0.6886,42.0,19.2241,6.3723,17317.8,1217.8456,34.0779,-114.5187,1.5023
2.6709,10.6,92.5644,13.9815,10702.3,731.8171,37.1397,-117.0982,1.2382
12.4997,25.8,11.4636,30.0452,21104.3,600.8659,33.9777,-119.4603,2.6246
12.4541,31.7,108.8948,33.7011,25515.4,256.478,40.1417,-114.965,3.8871
3.6961,38.9,81.305,15.1141,29985.3,1189.3265,41.0044,-123.0006,3.1892
10.7718,19.9,117.4791,2.0487,476.0,933.7311,38.0591,-121.3902,0.1741
14.6125,14.8,135.2825,14.2148,34564.0,993.9811,39.6,-123.5573,1.0923
7.3912,32.5,38.6895,8.6806,26198.3,573.3106,33.759,-121.9102,4.7754
12.2298,11.5,103.7469,30.2874,14902.7,1107.0842,41.9293,-123.511,0.4219
12.0929,23.5,62.8863,7.3909,29508.8,626.6348,33.1305,-118.6094,1.0602
4.9145,49.1,127.1002,19.8809,4848.5,129.3453,38.35,-116.9014,2.5848
14.1941,26.6,116.2491,17.1023,16928.2,16.4877,38.6454,-115.4237,1.1413
5.8982,14.3,2.8318,6.3531,14571.2,647.0338,39.3786,-116.9681,0.666
4.5609,36.8,48.8672,19.1034,664.7,978.5075,41.9056,-119.6013,3.9987
6.7645,29.6,115.4893,24.5423,16581.3,226.2356,35.4769,-115.7945,3.7511
6.9364,26.2,48.2581,13.2617,27394.2,1026.293,34.2543,-114.6866,3.3075
10.93,36.3,96.3033,7.4187,10835.2,1109.5409,39.5083,-116.5386,0.7639
8.8307,48.7,134.6434,9.969,20847.4,398.6788,36.8184,-115.079,1.0476
8.673,20.8,49.3351,13.595,19599.8,830.9662,38.2116,-116.4052,4.0104
11.7532,48.4,118.9446,29.5049,26491.9,882.4687,38.9184,-123.4642,2.9277
12.6663,34.3,126.5576,11.7814,34365.1,336.1752,37.4385,-121.8272,2.6927
13.6991,43.3,7.0732,6.3806,15174.6,291.1544,34.5618,-121.3394,3.9262
12.7484,43.3,135.075,8.5289,30920.2,801.5352,40.9623,-115.1957,2.9427
9.4027,27.6,118.1316,24.0244,17759.0,661.9622,38.1166,-123.6191,3.6856
4.4406,26.9,113.8177,11.7155,29941.5,684.2631,33.1378,-118.8551,4.1165
12.0174,13.6,47.4038,28.164,32424.4,320.1859,38.6921,-122.286,1.0523
10.2636,41.8,126.5167,7.3359,15123.4,274.3193,38.8173,-115.7296,2.5973
7.2942,6.2,8.9512,13.32,17439.9,443.8404,41.4918,-114.8954,1.3245
7.1775,25.0,4.5984,18.5127,2677.0,604.0029,39.7463,-122.2251,0.3561
11.2724,49.8,106.1605,33.3541,19754.2,888.8664,34.1901,-117.0023,2.9063
11.2241,43.9,28.9353,19.4266,21378.9,324.0588,36.6105,-115.3521,2.5233
14.4889,10.6,92.5195,10.4988,17347.7,463.0206,38.8977,-122.905,0.9526
11.5964,23.9,116.6562,1.9619,19830.0,328.9367,33.8659,-124.3209,4.9465
9.251,45.7,60.9341,17.2017,26633.0,299.1049,38.4228,-115.0613,0.8348
12.7511,38.7,115.0141,32.633,1761.7,252.5907,39.5096,-116.3739,2.4
0.7204,43.8,8.7403,25.1066,12249.1,334.7872,40.7156,-117.4134,4.7407
5.0652,11.2,16.9611,32.95,27033.6,36.281,37.2015,-118.8909,2.2366
11.4448,46.9,4.2823,2.9178,738.8,515.5476,36.3753,-117.3078,2.3495
14.5692,13.5,122.4692,21.4426,22316.7,62.2903,39.0168,-123.5897,2.5511
13.6841,24.7,21.5668,33.1071,30009.9,59.9664,40.9967,-119.6214,1.9202
1.6537,48.2,12.336,12.1935,22081.9,150.6861,35.3479,-122.8204,0.7359
12.3759,35.1,21.4028,6.9985,17184.7,196.2108,35.2765,-122.2198,2.588
11.5424,9.0,26.7798,31.8975,32721.6,645.2552,36.6385,-116.9259,3.3272
4.259,7.2,107.1148,15.3832,20631.9,959.8364,38.2717,-115.0169,2.7197
5.1748,6.9,66.7672,21.6542,5388.6,191.4203,38.9049,-117.3037,0.9994
3.1598,10.8,38.0034,30.1348,4376.4,216.2872,40.0046,-122.5401,0.8417
0.9292,46.5,6.5577,13.3674,6595.7,787.1188,37.4152,-116.6279,3.805
3.3507,47.9,110.2465,14.7674,5021.3,120.0307,41.8418,-121.6739,1.9011
8.9234,14.9,120.2699,16.7362,9150.3,540.8539,41.5344,-118.079,3.1639
11.5392,22.5,84.8355,22.3132,3874.7,301.0093,36.9418,-124.2706,1.312
12.7317,49.2,108.827,13.7212,34889.5,142.1998,38.9737,-115.2265,4.1815
14.3455,39.4,8.1194,32.4948,5824.5,1181.0652,40.5674,-124.1925,4.3466
2.2154,19.4,88.4035,11.8621,11109.8,320.5491,39.4465,-117.2589,3.6269
6.8511,11.4,80.5344,4.7762,10226.9,932.813,36.2059,-118.3478,1.6452
8.975,44.5,112.0245,8.6319,23753.9,940.2701,39.5565,-117.2099,3.2636
14.5382,49.2,114.7363,17.9893,22885.0,1237.5696,38.6869,-121.3921,3.6423
11.3873,27.7,70.8907,18.5605,32604.2,700.6154,33.5708,-124.1568,0.7645
8.7442,5.6,128.7073,21.1003,9350.4,423.6493,41.9438,-121.3199,3.6339
10.9727,46.6,32.4415,8.974,21135.1,156.6858,35.7327,-119.0433,0.6069
10.7848,38.4,23.6718,14.9059,5936.6,41.853,33.5802,-116.5654,1.3787
2.7368,31.4,96.9219,20.5458,297.6,653.3791,39.3879,-115.899,2.419
11.3675,18.5,131.4031,23.4114,15601.8,408.642,38.9264,-118.8488,4.6143
4.0967,32.9,58.5474,19.0638,7730.1,1007.2371,34.2425,-123.0849,4.4268
1.7553,11.0,127.0138,9.7916,16199.4,1011.836,36.0517,-120.3446,0.5691
12.6572,20.0,19.353,7.7394,24136.3,74.7342,39.339,-116.0274,2.7263
14.6309,21.5,136.6685,1.2121,33812.4,1209.8287,39.125,-122.2578,1.4597
13.5217,48.8,120.0792,4.818,4972.3,657.9721,34.0253,-115.8202,2.5696
8.4388,18.1,60.8203,13.6816,10171.1,767.943,37.411,-119.6148,2.2612
2.8844,48.9,43.3359,27.4556,26979.2,828.0739,38.1783,-115.5294,4.0014
14.8886,39.0,50.7789,23.3227,13820.6,104.2841,35.4176,-115.3903,1.1431
3.2752,51.2,23.5876,22.4239,2606.3,435.3287,41.9455,-122.1703,1.5996
12.5945,36.9,13.1492,4.6402,32274.3,1120.0851,39.7523,-115.3644,4.0109
2.7065,34.8,3.5383,23.9594,16371.9,739.4349,37.6178,-119.895,3.2707
1.534,25.5,88.6347,6.0405,11403.2,735.8318,40.6478,-119.1174,2.8792
10.069,49.3,19.2288,17.9205,13385.8,946.128,38.0705,-123.116,3.8447
6.1448,46.2,33.9261,11.7688,30774.1,405.4398,36.1733,-115.6429,0.7022
9.1406,17.5,85.069,25.7764,4428.7,458.8095,34.3609,-118.5071,1.0565
7.7564,41.8,49.2638,33.9146,7288.3,395.2521,34.0898,-122.1176,2.1902
5.6527,5.0,118.9918,2.6026,2626.4,857.6425,33.5824,-119.9523,3.6552
2.3529,49.4,5.5197,5.1577,5894.2,1050.8112,38.0774,-115.2569,4.0998
4.834,17.6,89.7653,17.7226,29703.0,766.8768,32.9417,-118.4864,2.203
5.3714,17.8,25.1692,17.78,6599.6,46.4557,40.0231,-114.4373,1.8835
8.8368,26.4,28.9389,22.5485,7625.9,942.5733,41.171,-120.3386,2.1146
14.7774,23.8,41.2159,24.9946,33950.0,517.6073,38.6984,-117.0788,2.2351
9.6575,43.6,137.6796,9.6097,13152.0,1057.1272,38.4863,-121.6025,1.7798
2.1679,31.5,134.572,26.9387,8520.9,266.5795,39.9843,-117.1193,0.9692
4.9535,40.1,140.5632,7.8974,8085.1,191.6069,41.8822,-120.545,4.8483
2.7098,32.2,110.1579,2.964,1961.8,1231.6611,41.007,-114.8404,3.5415
14.631,15.6,136.1216,15.2547,34436.5,428.3023,34.2114,-119.9897,2.677
7.7718,7.3,88.0227,8.9547,3636.3,415.376,41.9069,-117.0578,2.0707
0.5108,5.4,106.6265,20.9096,12156.3,507.1707,33.0018,-119.3429,4.4573
5.0188,37.4,122.4728,24.8569,5450.3,98.2892,36.3666,-120.582,4.7405
4.8151,25.6,96.1034,11.6067,26555.8,884.0271,39.8535,-123.0497,3.836
14.7711,13.6,98.6556,27.8343,28460.0,942.5543,32.6379,-115.6699,0.8265
1.5562,12.0,90.0925,14.173,31960.8,267.3181,41.6186,-123.5771,0.48
9.3546,1.3,40.2392,15.7713,21967.2,358.9668,40.8692,-119.7787,1.608
13.9245,32.6,81.2711,6.4127,7685.3,216.0847,36.9943,-117.982,0.7662
10.0651,5.9,62.8673,23.6504,17425.8,532.526,34.8163,-119.0722,1.856
1.2907,28.1,57.5456,26.5628,2560.8,225.2684,33.9609,-119.8433,2.6505
6.8373,10.9,131.5424,17.1565,28643.2,399.6984,38.14,-124.2455,2.5487
2.8677,50.7,91.6679,9.7342,8576.8,519.8971,39.3887,-122.0857,3.4535
7.7122,2.2,20.5735,14.838,13947.1,180.8821,39.0256,-118.6339,1.8912
6.206,46.0,37.3083,6.0639,8914.5,197.0892,38.6004,-123.7042,4.4066
2.4637,25.0,59.0502,2.296,5199.5,364.4841,37.0846,-117.1346,1.3812
12.0467,40.1,84.6277,17.1969,21736.9,1077.0817,38.4796,-115.7429,2.7926
3.9239,45.7,134.5108,21.9671,15828.3,577.1966,32.8,-119.9625,0.9143
11.6894,40.7,10.103,9.8107,34053.3,1149.6369,35.5228,-118.3804,2.5449
6.2231,17.1,82.6763,5.7182,24726.0,1058.9995,37.7592,-118.5543,1.6665
12.695,30.6,134.6706,24.3983,12518.1,529.5804,32.8993,-123.1269,4.25
0.5437,42.2,98.7668,12.7936,31489.3,544.0503,36.0272,-120.5767,2.097
4.5259,30.3,49.4779,31.0728,18134.3,1078.2308,34.1075,-120.1858,3.9395
14.7192,1.6,78.3466,14.6616,35498.3,536.4074,38.743,-114.9242,1.7417
2.9237,37.3,102.6515,15.0381,9984.6,529.0664,39.4976,-121.1088,3.1041
5.3517,37.8,98.8351,7.7051,25690.1,700.4504,33.426,-121.7337,4.9977
14.8621,45.5,133.8885,3.151,21988.5,828.6888,38.995,-119.5877,4.623
14.3231,28.2,3.7484,12.5693,24618.5,438.7558,37.0874,-119.1197,1.766
12.55,10.7,112.2966,23.4787,20440.3,271.2437,34.4765,-118.7559,0.2939
9.5875,35.3,118.5729,7.0033,8489.7,27.9925,37.2566,-115.1993,1.6871
5.8378,3.5,101.3195,28.3386,3660.9,424.0072,36.3519,-120.8242,3.1681
5.7529,4.7,52.8482,31.3459,22286.3,687.4028,39.3545,-118.2283,1.6503
1.6346,26.1,78.7533,10.383,32607.9,36.2142,38.9465,-121.5445,4.8149
10.626,10.2,103.0996,3.3277,7229.6,495.5738,35.0161,-122.4223,3.3141
10.4395,49.9,39.0803,31.9703,12399.4,381.6574,34.2171,-114.6863,2.9644
13.3917,17.1,33.3991,24.6327,7750.2,983.7002,35.6802,-119.6089,3.7987
4.9906,21.3,46.7716,24.2764,1660.1,1159.898,39.7981,-115.2184,3.7148
3.7758,25.5,64.687,1.6185,2088.0,762.4053,33.4489,-120.2527,2.9572
12.7072,29.8,102.0187,33.226,9743.0,235.6139,39.968,-123.6661,1.9108
4.3087,11.9,62.948,4.5499,16350.6,65.7143,40.247,-118.2073,0.4177
9.4997,17.5,132.547,21.5205,27989.6,900.2552,36.5431,-120.9461,3.9447
9.1015,40.6,68.1785,2.703,22780.2,1120.4308,32.7716,-121.4084,0.4146
12.4804,49.3,106.3341,21.6728,19878.4,1018.7949,33.5759,-116.7261,0.3384
1.4662,49.3,134.7808,12.8459,7349.9,947.8454,39.5598,-115.2654,1.7055
14.466,23.8,57.0256,20.4442,19505.5,1233.6909,36.8585,-116.2112,4.3666
2.7359,35.8,54.1926,32.2795,21170.1,303.4485,37.1789,-115.5344,0.6183
9.5718,30.4,73.3719,12.0689,33968.5,255.1618,40.2988,-124.0241,3.1559
1.8261,10.6,8.762,32.6188,26064.5,787.9405,41.1261,-115.2992,1.8804
3.9976,45.6,32.1936,4.5271,25856.3,538.9942,40.5537,-124.2905,3.3453
3.3332,2.6,99.7985,19.5491,22057.7,476.4664,40.0526,-120.3112,1.6844
5.0177,14.5,45.2898,31.1254,21197.7,318.2103,41.4913,-119.1267,2.0405
14.4281,3.6,33.5477,33.9309,10849.3,107.8119,36.5731,-121.899,3.593
12.6999,5.6,17.3662,4.7364,24364.1,759.7549,34.5901,-124.1997,3.1453
11.2807,36.6,45.5271,28.5554,15741.2,644.5519,34.4831,-118.6343,2.6251
1.9001,4.9,2.8532,21.9213,26862.7,1018.6817,40.0453,-115.9781,3.9969
6.8075,25.1,65.1,28.0038,5668.8,37.3377,34.1728,-120.4151,0.8486
0.9617,39.5,79.9258,6.2128,203.4,1059.9455,33.1398,-116.4818,0.1714
7.4014,28.3,65.8201,30.7624,12585.8,612.9577,33.6136,-121.3721,3.462
3.1022,25.0,92.6486,11.8043,17536.8,722.1311,33.7445,-116.9031,2.0666
1.917,23.7,32.1419,24.3493,18675.9,592.3987,38.5289,-118.2313,4.9698
1.8569,20.9,69.1495,23.6607,23040.1,939.4592,41.3572,-118.3038,2.5479
14.2005,34.4,34.2298,9.4759,25349.5,352.2411,40.2025,-120.3891,3.9749
14.8691,40.7,7.3743,33.0509,14946.2,494.4621,38.7998,-121.8632,2.1223
8.2561,32.3,111.8184,16.3847,7389.2,252.8481,41.8309,-120.6546,1.7365
8.2786,31.0,95.1516,19.5989,10854.1,685.3133,40.6785,-123.9342,3.8917
10.5408,18.1,113.4676,4.1515,22023.1,1161.2935,35.4765,-114.6822,2.4421
7.1495,52.0,90.9093,24.3467,34201.9,412.0768,39.6058,-122.6713,4.8932
2.3982,29.4,89.5032,1.252,2397.3,166.06,41.8815,-123.0897,4.8301
14.4659,42.4,74.8795,24.3311,15509.5,334.0791,37.4909,-115.7217,1.7104
7.455,36.4,24.1039,8.7286,31154.1,912.1204,40.9363,-115.3398,1.5052
7.0169,3.1,77.3723,14.4964,27790.8,931.9161,33.8595,-119.4891,4.5502
5.5641,6.1,43.0928,5.2503,6061.2,633.8362,38.4807,-115.2958,4.4737
7.2496,25.4,13.1812,29.9968,1475.2,1079.4742,36.6746,-119.337,2.0299
8.717,29.3,42.8986,18.0026,32911.6,167.6779,35.8166,-115.0705,4.1237
14.7947,16.7,37.4981,19.742,12002.7,269.8289,35.1507,-120.0461,4.2255
10.0941,12.9,123.0566,19.3079,8781.7,280.7899,37.4224,-122.2885,4.686
9.8828,43.7,71.8085,14.8034,20483.9,1066.3577,38.0877,-121.2446,1.905
8.102,49.8,40.601,20.7897,30568.9,348.6914,33.0941,-114.5709,2.3215
14.4552,9.1,92.8841,1.4286,31413.2,857.9464,40.7617,-124.2979,3.4412
3.1486,10.2,68.5967,9.4118,2846.4,1019.9406,38.5341,-119.4331,0.51
13.5716,16.2,6.8528,11.796,16915.6,1215.2488,38.6002,-122.7624,2.3474
12.7506,2.8,118.9554,26.6791,9155.1,204.8296,34.9111,-124.0574,2.9589
7.3968,26.1,22.1009,11.2527,29409.5,288.5212,35.6666,-121.8295,2.3355
3.8209,26.5,12.6234,28.3513,5547.1,155.0358,38.1391,-119.0362,4.4851
4.7059,1.2,10.4583,8.0826,30088.7,1172.7799,37.0886,-114.6118,4.1685
11.4835,50.2,128.2661,22.9176,21981.1,1157.4706,40.2283,-121.9245,1.6233
12.6825,19.2,3.1997,33.6534,443.9,115.156,39.9872,-120.8708,4.4695
9.7075,28.4,126.2147,22.5361,30540.9,1221.0578,38.987,-119.3276,1.8025
13.1676,5.2,67.5128,27.2254,1167.6,15.836,41.0366,-115.5887,2.2955
13.0236,11.1,23.6853,15.8628,29595.3,13.0011,33.6927,-114.3152,4.7602
1.6489,5.8,97.5879,5.3627,3224.8,842.8489,39.1496,-119.4423,0.6176
6.6133,37.2,98.433,24.8173,14901.9,501.3137,39.0234,-119.1367,1.4702
0.8048,8.2,112.1952,13.869,7375.7,141.4397,38.1845,-115.6493,3.1191
2.8313,28.0,27.3431,3.935,4798.5,175.6658,41.6615,-121.9119,1.9517
2.81,10.5,123.1931,5.8538,29598.5,1118.2651,33.2167,-122.4708,0.3859
3.7583,8.8,22.9849,24.138,33219.0,1242.693,40.3933,-122.707,4.9822
11.6367,30.9,91.4777,0.3412,26131.4,316.0952,37.7931,-116.3896,4.1691
11.478,49.8,134.2282,15.2015,5716.0,963.0117,41.5605,-119.7967,1.8103
5.9535,33.7,119.7767,9.2954,3564.2,382.1417,33.6489,-121.1862,4.5743
7.743,16.7,106.9909,14.2737,12976.2,831.1346,40.8093,-117.6711,3.5813
8.294,26.1,58.9367,5.2472,33847.1,1037.5249,41.5331,-121.2688,1.2298
9.4384,28.6,76.5957,19.9503,22178.3,36.6747,40.2369,-117.8801,2.6907
4.0999,51.6,90.6033,2.1557,22777.4,57.6182,35.9824,-121.9726,3.7628
1.5813,32.2,128.7707,26.898,21128.8,1138.5821,36.2384,-123.9662,4.6724
8.0792,36.8,40.307,6.9211,20400.1,752.105,32.6957,-123.1081,4.2784
11.5864,12.1,54.3428,18.5294,30481.0,970.901,33.1261,-120.0691,2.4161
11.1228,26.2,67.6641,28.0378,25945.7,439.8749,37.3845,-123.0988,2.7454
8.3853,51.0,50.3342,7.0435,17295.4,122.1131,33.1194,-120.2743,2.3387
12.7551,40.2,27.7377,23.1192,13767.2,431.4392,32.5442,-124.2923,4.9043
3.0073,45.1,34.9473,31.5989,31320.8,42.5858,34.8377,-122.0858,2.0937
13.6648,49.8,51.0652,15.3158,22247.5,589.3023,37.0582,-123.5684,4.5269
6.3571,49.5,40.9074,25.0643,26060.0,503.021,39.9218,-119.333,0.2218
2.0479,27.6,42.7959,24.512,24484.6,253.3743,32.9874,-122.18,0.2575
14.6557,1.9,32.4243,15.7074,21803.9,306.8316,35.0813,-114.9437,2.6315
13.2478,28.3,22.5758,19.4259,30336.4,85.733,34.1577,-117.614,1.3762
7.8063,39.3,45.5794,18.9047,20199.1,161.1499,33.8086,-123.6355,2.2364
13.5181,30.1,74.0468,24.4385,34500.4,818.938,40.1375,-122.5401,3.5195
3.1213,43.6,102.8505,6.5567,3093.8,199.2994,37.6005,-116.7083,2.6212
9.9124,50.2,8.907,32.2091,24114.8,959.0043,33.8637,-118.1367,4.8757
2.3927,23.2,51.4417,33.4192,5364.4,927.1708,41.2387,-121.3867,4.6359
7.8248,39.2,107.0914,28.952,18018.0,202.9502,34.3028,-121.5116,1.8162
7.0016,38.0,13.7249,11.3891,15031.2,272.957,39.7488,-121.7436,0.226
7.3606,29.0,95.9821,19.2082,24211.8,817.465,41.3877,-119.5117,4.7394
4.136,45.4,26.8358,27.0876,60.8,530.4872,39.7201,-115.8061,3.3183
13.3387,11.8,95.9806,24.1919,30853.5,588.2293,38.2382,-117.497,4.7306
10.7891,17.3,114.9035,18.6196,11791.6,504.1063,41.1941,-115.5739,1.2838
4.8508,2.5,18.7026,19.506,6847.5,1214.0593,40.1292,-116.8927,0.4055
6.2615,51.1,45.4519,14.2732,29754.9,343.1826,37.5197,-115.6347,4.2187
8.746,38.4,113.4369,21.1916,29709.2,48.1127,38.3545,-123.803,4.3076
5.9246,43.0,23.4227,15.9937,34953.8,707.3568,36.0969,-120.1033,0.8608
4.4498,49.8,62.1515,5.1052,25381.4,1125.7141,33.4532,-114.9987,4.9493
6.4875,33.2,70.2031,28.7884,16776.2,143.2209,35.6611,-118.873,3.6043
14.8419,39.1,98.6383,21.0656,28472.6,621.2308,37.553,-119.6921,2.8022
5.4778,10.7,42.8847,28.9636,20704.5,1040.4007,39.25,-123.5066,4.1212
14.4953,10.6,27.7636,19.6518,6279.5,932.3612,40.6378,-120.6265,1.407
2.8254,38.5,37.6283,15.4216,34284.5,1046.977,36.885,-114.6028,3.2776
14.3897,48.1,21.8817,34.0439,3618.0,1177.1385,38.8195,-117.0822,3.6311
4.9246,38.3,124.0384,4.321,17177.9,606.2173,33.905,-117.8621,1.6502
5.9495,24.5,116.4045,30.7625,2663.7,327.6618,33.1599,-116.8386,4.4215
13.2288,38.0,50.1106,31.9706,9768.7,408.8014,37.0811,-116.1788,4.8164
6.2352,3.2,9.6938,6.1478,14590.2,1038.255,33.2421,-114.4378,1.2011
10.1004,1.8,111.6021,26.1835,24615.4,331.7547,39.9553,-122.7131,3.235
1.6846,11.3,17.1861,12.8148,11038.4,454.5079,37.2581,-116.7396,2.6932
12.1881,25.2,39.6425,11.7248,9603.2,206.2889,41.6713,-122.827,1.5419
8.4844,18.2,27.5443,25.0007,18495.9,1105.4699,36.4528,-117.8811,0.1968
4.3944,20.5,34.7543,29.1776,3793.6,683.7876,40.3477,-119.1982,2.118
